Territory X Date,target
Sierra Leone X 5/4/20,0.0
Sierra Leone X 5/5/20,0.0
Sierra Leone X 5/6/20,0.0
Sierra Leone X 5/7/20,0.0
Sierra Leone X 5/8/20,0.0
Sierra Leone X 5/9/20,0.0
Sierra Leone X 5/10/20,0.0
Sierra Leone X 5/11/20,0.0
Sierra Leone X 5/12/20,0.0
Sierra Leone X 5/13/20,0.0
Sierra Leone X 5/14/20,0.0
Sierra Leone X 5/15/20,0.0
Sierra Leone X 5/16/20,0.0
Sierra Leone X 5/17/20,0.0
Sierra Leone X 5/18/20,0.0
Sierra Leone X 5/19/20,0.0
Sierra Leone X 5/20/20,0.0
Sierra Leone X 5/21/20,0.0
Sierra Leone X 5/22/20,0.0
Sierra Leone X 5/23/20,0.0
Sierra Leone X 5/24/20,0.0
Sierra Leone X 5/25/20,0.0
Sierra Leone X 5/26/20,0.0
Sierra Leone X 5/27/20,0.0
Sierra Leone X 5/28/20,0.0
Sierra Leone X 5/29/20,0.0
Sierra Leone X 5/30/20,0.0
Sierra Leone X 5/31/20,0.0
Sierra Leone X 6/1/20,0.0
Sierra Leone X 6/2/20,0.0
Sierra Leone X 6/3/20,0.0
Sierra Leone X 6/4/20,0.0
Sierra Leone X 6/5/20,0.0
Sierra Leone X 6/6/20,0.0
Sierra Leone X 6/7/20,0.0
Singapore X 3/6/20,0.0
Singapore X 3/7/20,0.0
Singapore X 3/8/20,0.0
Singapore X 3/9/20,0.0
Singapore X 3/10/20,0.0
Singapore X 3/11/20,0.0
Singapore X 3/12/20,0.0
Singapore X 3/13/20,0.0
Singapore X 3/14/20,0.0
Singapore X 3/15/20,0.0
Singapore X 3/16/20,0.0
Singapore X 3/17/20,0.0
Singapore X 3/18/20,0.0
Singapore X 3/19/20,0.0
Singapore X 3/20/20,0.0
Singapore X 3/21/20,2.0
Singapore X 3/22/20,2.0
Singapore X 3/23/20,2.0
Singapore X 3/24/20,2.0
Singapore X 3/25/20,2.0
Singapore X 3/26/20,2.0
Singapore X 3/27/20,2.0
Singapore X 3/28/20,2.0
Singapore X 3/29/20,3.0
Singapore X 3/30/20,3.0
Singapore X 3/31/20,3.0
Singapore X 4/1/20,3.0
Singapore X 4/2/20,1.247120150437695
Singapore X 4/3/20,1.3730610915081343
Singapore X 4/4/20,1.462857667429489
Singapore X 4/5/20,1.5255055776651716
Singapore X 4/6/20,1.5680609484115848
Singapore X 4/7/20,1.5959083352208836
Singapore X 4/8/20,1.613089600505191
Singapore X 4/9/20,1.622589527760283
Singapore X 4/10/20,1.6265896583354333
Singapore X 4/11/20,1.5854926047177287
Singapore X 4/12/20,1.5454778988350881
Singapore X 4/13/20,1.5061845028685639
Singapore X 4/14/20,1.4673214425420156
Singapore X 4/15/20,1.4286528755474137
Singapore X 4/16/20,1.3900046001799637
Singapore X 4/17/20,1.3512368722149404
Singapore X 4/18/20,1.3122463192121359
Singapore X 4/19/20,1.2523703218175797
Singapore X 4/20/20,1.1940674998186296
Singapore X 4/21/20,1.1367130242433632
Singapore X 4/22/20,1.079834444753942
Singapore X 4/23/20,1.0591718253999716
Singapore X 4/24/20,1.0324018091341713
Singapore X 4/25/20,1.0013540881482186
Singapore X 4/26/20,0.9673093321180204
Singapore X 4/27/20,0.9311544382944703
Singapore X 4/28/20,0.8934968154790113
Singapore X 4/29/20,0.8547394247580087
Singapore X 4/30/20,0.8151443344104337
Singapore X 5/1/20,0.774885793998692
Singapore X 5/2/20,0.734918562866369
Singapore X 5/3/20,0.6951454422051029
Singapore X 5/4/20,0.6555051742725482
Singapore X 5/5/20,0.615948370013939
Singapore X 5/6/20,0.5764505263323372
Singapore X 5/7/20,0.5369913516005909
Singapore X 5/8/20,0.49756165715734824
Singapore X 5/9/20,0.45815531722837477
Singapore X 5/10/20,0.4191957759576326
Singapore X 5/11/20,0.38060416400185204
Singapore X 5/12/20,0.3423360694978328
Singapore X 5/13/20,0.30436124643529183
Singapore X 5/14/20,0.26592431027893326
Singapore X 5/15/20,0.22721324572557933
Singapore X 5/16/20,0.18835286542525864
Singapore X 5/17/20,0.14941782725145458
Singapore X 5/18/20,0.11045675453715376
Singapore X 5/19/20,0.07149989329263917
Singapore X 5/20/20,0.032566769423283404
Singapore X 5/21/20,0.0
Singapore X 5/22/20,0.0
Singapore X 5/23/20,0.0
Singapore X 5/24/20,0.0
Singapore X 5/25/20,0.0
Singapore X 5/26/20,0.0
Singapore X 5/27/20,0.0
Singapore X 5/28/20,0.0
Singapore X 5/29/20,0.0
Singapore X 5/30/20,0.0
Singapore X 5/31/20,0.0
Singapore X 6/1/20,0.0
Singapore X 6/2/20,0.0
Singapore X 6/3/20,0.0
Singapore X 6/4/20,0.0
Singapore X 6/5/20,0.0
Singapore X 6/6/20,0.0
Singapore X 6/7/20,0.0
Slovakia X 3/6/20,0.0
Slovakia X 3/7/20,0.0
Slovakia X 3/8/20,0.0
Slovakia X 3/9/20,0.0
Slovakia X 3/10/20,0.0
Slovakia X 3/11/20,0.0
Slovakia X 3/12/20,0.0
Slovakia X 3/13/20,0.0
Slovakia X 3/14/20,0.0
Slovakia X 3/15/20,0.0
Slovakia X 3/16/20,0.0
Slovakia X 3/17/20,0.0
Slovakia X 3/18/20,1.0
Slovakia X 3/19/20,1.0
Slovakia X 3/20/20,1.0
Slovakia X 3/21/20,1.0
Slovakia X 3/22/20,0.0
Slovakia X 3/23/20,0.0
Slovakia X 3/24/20,0.0
Slovakia X 3/25/20,0.0
Slovakia X 3/26/20,0.0
Slovakia X 3/27/20,0.0
Slovakia X 3/28/20,0.0
Slovakia X 3/29/20,0.0
Slovakia X 3/30/20,0.0
Slovakia X 3/31/20,0.0
Slovakia X 4/1/20,1.0
Slovakia X 4/2/20,0.0
Slovakia X 4/3/20,0.0
Slovakia X 4/4/20,0.0
Slovakia X 4/5/20,0.0
Slovakia X 4/6/20,0.0
Slovakia X 4/7/20,0.0
Slovakia X 4/8/20,0.0
Slovakia X 4/9/20,0.0
Slovakia X 4/10/20,0.0
Slovakia X 4/11/20,0.0
Slovakia X 4/12/20,0.0
Slovakia X 4/13/20,0.0
Slovakia X 4/14/20,0.0
Slovakia X 4/15/20,0.0
Slovakia X 4/16/20,0.0
Slovakia X 4/17/20,0.0
Slovakia X 4/18/20,0.0
Slovakia X 4/19/20,0.0
Slovakia X 4/20/20,0.0
Slovakia X 4/21/20,0.0
Slovakia X 4/22/20,0.0
Slovakia X 4/23/20,0.0
Slovakia X 4/24/20,0.0
Slovakia X 4/25/20,0.0
Slovakia X 4/26/20,0.0
Slovakia X 4/27/20,0.0
Slovakia X 4/28/20,0.0
Slovakia X 4/29/20,0.0
Slovakia X 4/30/20,0.0
Slovakia X 5/1/20,0.0
Slovakia X 5/2/20,0.0
Slovakia X 5/3/20,0.0
Slovakia X 5/4/20,0.0
Slovakia X 5/5/20,0.0
Slovakia X 5/6/20,0.0
Slovakia X 5/7/20,0.0
Slovakia X 5/8/20,0.0
Slovakia X 5/9/20,0.0
Slovakia X 5/10/20,0.0
Slovakia X 5/11/20,0.0
Slovakia X 5/12/20,0.0
Slovakia X 5/13/20,0.0
Slovakia X 5/14/20,0.0
Slovakia X 5/15/20,0.0
Slovakia X 5/16/20,0.0
Slovakia X 5/17/20,0.0
Slovakia X 5/18/20,0.0
Slovakia X 5/19/20,0.0
Slovakia X 5/20/20,0.0
Slovakia X 5/21/20,0.0
Slovakia X 5/22/20,0.0
Slovakia X 5/23/20,0.0
Slovakia X 5/24/20,0.0
Slovakia X 5/25/20,0.0
Slovakia X 5/26/20,0.0
Slovakia X 5/27/20,0.0
Slovakia X 5/28/20,0.0
Slovakia X 5/29/20,0.0
Slovakia X 5/30/20,0.0
Slovakia X 5/31/20,0.0
Slovakia X 6/1/20,0.0
Slovakia X 6/2/20,0.0
Slovakia X 6/3/20,0.0
Slovakia X 6/4/20,0.0
Slovakia X 6/5/20,0.0
Slovakia X 6/6/20,0.0
Slovakia X 6/7/20,0.0
Slovenia X 3/6/20,0.0
Slovenia X 3/7/20,0.0
Slovenia X 3/8/20,0.0
Slovenia X 3/9/20,0.0
Slovenia X 3/10/20,0.0
Slovenia X 3/11/20,0.0
Slovenia X 3/12/20,0.0
Slovenia X 3/13/20,0.0
Slovenia X 3/14/20,1.0
Slovenia X 3/15/20,1.0
Slovenia X 3/16/20,1.0
Slovenia X 3/17/20,1.0
Slovenia X 3/18/20,1.0
Slovenia X 3/19/20,1.0
Slovenia X 3/20/20,1.0
Slovenia X 3/21/20,1.0
Slovenia X 3/22/20,2.0
Slovenia X 3/23/20,3.0
Slovenia X 3/24/20,4.0
Slovenia X 3/25/20,5.0
Slovenia X 3/26/20,6.0
Slovenia X 3/27/20,9.0
Slovenia X 3/28/20,9.0
Slovenia X 3/29/20,11.0
Slovenia X 3/30/20,11.0
Slovenia X 3/31/20,15.0
Slovenia X 4/1/20,15.0
Slovenia X 4/2/20,4.910272076376714
Slovenia X 4/3/20,5.574991707253503
Slovenia X 4/4/20,6.059487614402315
Slovenia X 4/5/20,6.425341440481134
Slovenia X 4/6/20,6.703049586794805
Slovenia X 4/7/20,6.916172929632012
Slovenia X 4/8/20,7.082530580519233
Slovenia X 4/9/20,7.215375652012881
Slovenia X 4/10/20,7.324447359424084
Slovenia X 4/11/20,7.416823269159067
Slovenia X 4/12/20,7.477031206944957
Slovenia X 4/13/20,7.510671661875676
Slovenia X 4/14/20,7.521714901376981
Slovenia X 4/15/20,7.512938964064233
Slovenia X 4/16/20,7.486258154385723
Slovenia X 4/17/20,7.401790619187523
Slovenia X 4/18/20,7.326020151958801
Slovenia X 4/19/20,7.215199536003638
Slovenia X 4/20/20,7.11246417631628
Slovenia X 4/21/20,6.932884041743819
Slovenia X 4/22/20,6.764658029715065
Slovenia X 4/23/20,6.811797393893357
Slovenia X 4/24/20,6.830637978273444
Slovenia X 4/25/20,6.8300590926082805
Slovenia X 4/26/20,6.815998909296468
Slovenia X 4/27/20,6.792581605841406
Slovenia X 4/28/20,6.762637289939448
Slovenia X 4/29/20,6.728070311655756
Slovenia X 4/30/20,6.690140283317305
Slovenia X 5/1/20,6.649664995784406
Slovenia X 5/2/20,6.607167437032331
Slovenia X 5/3/20,6.563383465691004
Slovenia X 5/4/20,6.518849852727726
Slovenia X 5/5/20,6.47395558480639
Slovenia X 5/6/20,6.429009247804061
Slovenia X 5/7/20,6.384259701299015
Slovenia X 5/8/20,6.340779338643188
Slovenia X 5/9/20,6.298185681807809
Slovenia X 5/10/20,6.257072548032738
Slovenia X 5/11/20,6.217121779918671
Slovenia X 5/12/20,6.179818111995701
Slovenia X 5/13/20,6.144720488518942
Slovenia X 5/14/20,6.107269419153454
Slovenia X 5/15/20,6.068387598643312
Slovenia X 5/16/20,6.028659272706136
Slovenia X 5/17/20,5.988458879292011
Slovenia X 5/18/20,5.948016517795622
Slovenia X 5/19/20,5.907476143911481
Slovenia X 5/20/20,5.86692428420065
Slovenia X 5/21/20,5.826412242022343
Slovenia X 5/22/20,5.785976772021968
Slovenia X 5/23/20,5.745639314409345
Slovenia X 5/24/20,5.705409057845827
Slovenia X 5/25/20,5.665284470887855
Slovenia X 5/26/20,5.625262490648311
Slovenia X 5/27/20,5.585335077048512
Slovenia X 5/28/20,5.54549036140088
Slovenia X 5/29/20,5.505703074886696
Slovenia X 5/30/20,5.465950245852582
Slovenia X 5/31/20,5.42620583975804
Slovenia X 6/1/20,5.386446884949692
Slovenia X 6/2/20,5.346630501007894
Slovenia X 6/3/20,5.306716870400123
Slovenia X 6/4/20,5.266766102286056
Slovenia X 6/5/20,5.226811122702202
Slovenia X 6/6/20,5.186866863223258
Slovenia X 6/7/20,5.146945958258584
Solomon Islands X 3/6/20,0.0
Solomon Islands X 3/7/20,0.0
Solomon Islands X 3/8/20,0.0
Solomon Islands X 3/9/20,0.0
Solomon Islands X 3/10/20,0.0
Solomon Islands X 3/11/20,0.0
Solomon Islands X 3/12/20,0.0
Solomon Islands X 3/13/20,0.0
Solomon Islands X 3/14/20,0.0
Solomon Islands X 3/15/20,0.0
Solomon Islands X 3/16/20,0.0
Solomon Islands X 3/17/20,0.0
Solomon Islands X 3/18/20,0.0
Solomon Islands X 3/19/20,0.0
Solomon Islands X 3/20/20,0.0
Solomon Islands X 3/21/20,0.0
Solomon Islands X 3/22/20,0.0
Solomon Islands X 3/23/20,0.0
Solomon Islands X 3/24/20,0.0
Solomon Islands X 3/25/20,0.0
Solomon Islands X 3/26/20,0.0
Solomon Islands X 3/27/20,0.0
Solomon Islands X 3/28/20,0.0
Solomon Islands X 3/29/20,0.0
Solomon Islands X 3/30/20,0.0
Solomon Islands X 3/31/20,0.0
Solomon Islands X 4/1/20,0.0
Solomon Islands X 4/2/20,0.0
Solomon Islands X 4/3/20,0.0
Solomon Islands X 4/4/20,0.0
Solomon Islands X 4/5/20,0.0
Solomon Islands X 4/6/20,0.0
Solomon Islands X 4/7/20,0.0
Solomon Islands X 4/8/20,0.0
Solomon Islands X 4/9/20,0.0
Solomon Islands X 4/10/20,0.0
Solomon Islands X 4/11/20,0.0
Solomon Islands X 4/12/20,0.0
Solomon Islands X 4/13/20,0.0
Solomon Islands X 4/14/20,0.0
Solomon Islands X 4/15/20,0.0
Solomon Islands X 4/16/20,0.0
Solomon Islands X 4/17/20,0.0
Solomon Islands X 4/18/20,0.0
Solomon Islands X 4/19/20,0.0
Solomon Islands X 4/20/20,0.0
Solomon Islands X 4/21/20,0.0
Solomon Islands X 4/22/20,0.0
Solomon Islands X 4/23/20,0.0
Solomon Islands X 4/24/20,0.0
Solomon Islands X 4/25/20,0.0
Solomon Islands X 4/26/20,0.0
Solomon Islands X 4/27/20,0.0
Solomon Islands X 4/28/20,0.0
Solomon Islands X 4/29/20,0.0
Solomon Islands X 4/30/20,0.0
Solomon Islands X 5/1/20,0.0
Solomon Islands X 5/2/20,0.0
Solomon Islands X 5/3/20,0.0
Solomon Islands X 5/4/20,0.0
Solomon Islands X 5/5/20,0.0
Solomon Islands X 5/6/20,0.0
Solomon Islands X 5/7/20,0.0
Solomon Islands X 5/8/20,0.0
Solomon Islands X 5/9/20,0.0
Solomon Islands X 5/10/20,0.0
Solomon Islands X 5/11/20,0.0
Solomon Islands X 5/12/20,0.0
Solomon Islands X 5/13/20,0.0
Solomon Islands X 5/14/20,0.0
Solomon Islands X 5/15/20,0.0
Solomon Islands X 5/16/20,0.0
Solomon Islands X 5/17/20,0.0
Solomon Islands X 5/18/20,0.0
Solomon Islands X 5/19/20,0.0
Solomon Islands X 5/20/20,0.0
Solomon Islands X 5/21/20,0.0
Solomon Islands X 5/22/20,0.0
Solomon Islands X 5/23/20,0.0
Solomon Islands X 5/24/20,0.0
Solomon Islands X 5/25/20,0.0
Solomon Islands X 5/26/20,0.0
Solomon Islands X 5/27/20,0.0
Solomon Islands X 5/28/20,0.0
Solomon Islands X 5/29/20,0.0
Solomon Islands X 5/30/20,0.0
Solomon Islands X 5/31/20,0.0
Solomon Islands X 6/1/20,0.0
Solomon Islands X 6/2/20,0.0
Solomon Islands X 6/3/20,0.0
Solomon Islands X 6/4/20,0.0
Solomon Islands X 6/5/20,0.0
Solomon Islands X 6/6/20,0.0
Solomon Islands X 6/7/20,0.0
Somalia X 3/6/20,0.0
Somalia X 3/7/20,0.0
Somalia X 3/8/20,0.0
Somalia X 3/9/20,0.0
Somalia X 3/10/20,0.0
Somalia X 3/11/20,0.0
Somalia X 3/12/20,0.0
Somalia X 3/13/20,0.0
Somalia X 3/14/20,0.0
Somalia X 3/15/20,0.0
Somalia X 3/16/20,0.0
Somalia X 3/17/20,0.0
Somalia X 3/18/20,0.0
Somalia X 3/19/20,0.0
Somalia X 3/20/20,0.0
Somalia X 3/21/20,0.0
Somalia X 3/22/20,0.0
Somalia X 3/23/20,0.0
Somalia X 3/24/20,0.0
Somalia X 3/25/20,0.0
Somalia X 3/26/20,0.0
Somalia X 3/27/20,0.0
Somalia X 3/28/20,0.0
Somalia X 3/29/20,0.0
Somalia X 3/30/20,0.0
Somalia X 3/31/20,0.0
Somalia X 4/1/20,0.0
Somalia X 4/2/20,0.0
Somalia X 4/3/20,0.0
Somalia X 4/4/20,0.0
Somalia X 4/5/20,0.0
Somalia X 4/6/20,0.0
Somalia X 4/7/20,0.0
Somalia X 4/8/20,0.0
Somalia X 4/9/20,0.0
Somalia X 4/10/20,0.0
Somalia X 4/11/20,0.0
Somalia X 4/12/20,0.0
Somalia X 4/13/20,0.0
Somalia X 4/14/20,0.0
Somalia X 4/15/20,0.0
Somalia X 4/16/20,0.0
Somalia X 4/17/20,0.0
Somalia X 4/18/20,0.0
Somalia X 4/19/20,0.0
Somalia X 4/20/20,0.0
Somalia X 4/21/20,0.0
Somalia X 4/22/20,0.0
Somalia X 4/23/20,0.0
Somalia X 4/24/20,0.0
Somalia X 4/25/20,0.0
Somalia X 4/26/20,0.0
Somalia X 4/27/20,0.0
Somalia X 4/28/20,0.0
Somalia X 4/29/20,0.0
Somalia X 4/30/20,0.0
Somalia X 5/1/20,0.0
Somalia X 5/2/20,0.0
Somalia X 5/3/20,0.0
Somalia X 5/4/20,0.0
Somalia X 5/5/20,0.0
Somalia X 5/6/20,0.0
Somalia X 5/7/20,0.0
Somalia X 5/8/20,0.0
Somalia X 5/9/20,0.0
Somalia X 5/10/20,0.0
Somalia X 5/11/20,0.0
Somalia X 5/12/20,0.0
Somalia X 5/13/20,0.0
Somalia X 5/14/20,0.0
Somalia X 5/15/20,0.0
Somalia X 5/16/20,0.0
Somalia X 5/17/20,0.0
Somalia X 5/18/20,0.0
Somalia X 5/19/20,0.0
Somalia X 5/20/20,0.0
Somalia X 5/21/20,0.0
Somalia X 5/22/20,0.0
Somalia X 5/23/20,0.0
Somalia X 5/24/20,0.0
Somalia X 5/25/20,0.0
Somalia X 5/26/20,0.0
Somalia X 5/27/20,0.0
Somalia X 5/28/20,0.0
Somalia X 5/29/20,0.0
Somalia X 5/30/20,0.0
Somalia X 5/31/20,0.0
Somalia X 6/1/20,0.0
Somalia X 6/2/20,0.0
Somalia X 6/3/20,0.0
Somalia X 6/4/20,0.0
Somalia X 6/5/20,0.0
Somalia X 6/6/20,0.0
Somalia X 6/7/20,0.0
South Africa X 3/6/20,0.0
South Africa X 3/7/20,0.0
South Africa X 3/8/20,0.0
South Africa X 3/9/20,0.0
South Africa X 3/10/20,0.0
South Africa X 3/11/20,0.0
South Africa X 3/12/20,0.0
South Africa X 3/13/20,0.0
South Africa X 3/14/20,0.0
South Africa X 3/15/20,0.0
South Africa X 3/16/20,0.0
South Africa X 3/17/20,0.0
South Africa X 3/18/20,0.0
South Africa X 3/19/20,0.0
South Africa X 3/20/20,0.0
South Africa X 3/21/20,0.0
South Africa X 3/22/20,0.0
South Africa X 3/23/20,0.0
South Africa X 3/24/20,0.0
South Africa X 3/25/20,0.0
South Africa X 3/26/20,0.0
South Africa X 3/27/20,1.0
South Africa X 3/28/20,1.0
South Africa X 3/29/20,2.0
South Africa X 3/30/20,3.0
South Africa X 3/31/20,5.0
South Africa X 4/1/20,5.0
South Africa X 4/2/20,0.41008138961842633
South Africa X 4/3/20,0.614969011858193
South Africa X 4/4/20,0.7623279568178987
South Africa X 4/5/20,0.8657416981441202
South Africa X 4/6/20,0.9361949933372671
South Africa X 4/7/20,0.9822669413551921
South Africa X 4/8/20,1.010489531836356
South Africa X 4/9/20,1.025752664063475
South Africa X 4/10/20,1.0316571447037859
South Africa X 4/11/20,1.0308332280692412
South Africa X 4/12/20,1.0251837327814428
South Africa X 4/13/20,1.0160701121640159
South Africa X 4/14/20,1.0044694272073684
South Africa X 4/15/20,0.991078101869789
South Africa X 4/16/20,0.9763812208984746
South Africa X 4/17/20,0.9401373119180789
South Africa X 4/18/20,0.9051097519841278
South Africa X 4/19/20,0.8502947926899651
South Africa X 4/20/20,0.7773047090995533
South Africa X 4/21/20,0.6666640377625299
South Africa X 4/22/20,0.5622149927330611
South Africa X 4/23/20,0.5563928271840268
South Africa X 4/24/20,0.5400898447805957
South Africa X 4/25/20,0.5164558420619869
South Africa X 4/26/20,0.48774472108561895
South Africa X 4/27/20,0.45554281809017994
South Africa X 4/28/20,0.42094277019714355
South Africa X 4/29/20,0.3846908211380651
South Africa X 4/30/20,0.34728263219221844
South Africa X 5/1/20,0.3090505266118271
South Africa X 5/2/20,0.2702066093297617
South Africa X 5/3/20,0.23088641310096136
South Africa X 5/4/20,0.19117569876470952
South Africa X 5/5/20,0.15112423823666177
South Africa X 5/6/20,0.11076380897065974
South Africa X 5/7/20,0.07010895968051045
South Africa X 5/8/20,0.029590408867079532
South Africa X 5/9/20,0.0
South Africa X 5/10/20,0.0
South Africa X 5/11/20,0.0
South Africa X 5/12/20,0.0
South Africa X 5/13/20,0.0
South Africa X 5/14/20,0.0
South Africa X 5/15/20,0.0
South Africa X 5/16/20,0.0
South Africa X 5/17/20,0.0
South Africa X 5/18/20,0.0
South Africa X 5/19/20,0.0
South Africa X 5/20/20,0.0
South Africa X 5/21/20,0.0
South Africa X 5/22/20,0.0
South Africa X 5/23/20,0.0
South Africa X 5/24/20,0.0
South Africa X 5/25/20,0.0
South Africa X 5/26/20,0.0
South Africa X 5/27/20,0.0
South Africa X 5/28/20,0.0
South Africa X 5/29/20,0.0
South Africa X 5/30/20,0.0
South Africa X 5/31/20,0.0
South Africa X 6/1/20,0.0
South Africa X 6/2/20,0.0
South Africa X 6/3/20,0.0
South Africa X 6/4/20,0.0
South Africa X 6/5/20,0.0
South Africa X 6/6/20,0.0
South Africa X 6/7/20,0.0
South Sudan X 3/6/20,0.0
South Sudan X 3/7/20,0.0
South Sudan X 3/8/20,0.0
South Sudan X 3/9/20,0.0
South Sudan X 3/10/20,0.0
South Sudan X 3/11/20,0.0
South Sudan X 3/12/20,0.0
South Sudan X 3/13/20,1.0
South Sudan X 3/14/20,1.0
South Sudan X 3/15/20,1.0
South Sudan X 3/16/20,1.0
South Sudan X 3/17/20,1.0
South Sudan X 3/18/20,1.0
South Sudan X 3/19/20,1.0
South Sudan X 3/20/20,1.0
South Sudan X 3/21/20,1.0
South Sudan X 3/22/20,1.0
South Sudan X 3/23/20,1.0
South Sudan X 3/24/20,1.0
South Sudan X 3/25/20,1.0
South Sudan X 3/26/20,1.0
South Sudan X 3/27/20,1.0
South Sudan X 3/28/20,1.0
South Sudan X 3/29/20,1.0
South Sudan X 3/30/20,2.0
South Sudan X 3/31/20,2.0
South Sudan X 4/1/20,2.0
South Sudan X 4/2/20,0.7549406559519412
South Sudan X 4/3/20,0.7889769890425669
South Sudan X 4/4/20,0.8057458652911009
South Sudan X 4/5/20,0.8092903914075578
South Sudan X 4/6/20,0.8028549305709021
South Sudan X 4/7/20,0.7889612917460909
South Sudan X 4/8/20,0.7695230615172477
South Sudan X 4/9/20,0.7459656309765705
South Sudan X 4/10/20,0.719333827491937
South Sudan X 4/11/20,0.6903910756773257
South Sudan X 4/12/20,0.6596844837440585
South Sudan X 4/13/20,0.6276064841040352
South Sudan X 4/14/20,0.5944342680413683
South Sudan X 4/15/20,0.560365008914232
South Sudan X 4/16/20,0.5255330908948963
South Sudan X 4/17/20,0.49003154917954816
South Sudan X 4/18/20,0.4539285330065468
South Sudan X 4/19/20,0.41726271132574766
South Sudan X 4/20/20,0.35947713438872597
South Sudan X 4/21/20,0.30310699416077114
South Sudan X 4/22/20,0.24757838216828532
South Sudan X 4/23/20,0.21809388219480752
South Sudan X 4/24/20,0.18559090696726344
South Sudan X 4/25/20,0.1509852597337158
South Sudan X 4/26/20,0.1149301011719217
South Sudan X 4/27/20,0.07788515149513842
South Sudan X 4/28/20,0.04016426091766334
South Sudan X 4/29/20,0.0019903501925000455
South Sudan X 4/30/20,0.0
South Sudan X 5/1/20,0.0
South Sudan X 5/2/20,0.0
South Sudan X 5/3/20,0.0
South Sudan X 5/4/20,0.0
South Sudan X 5/5/20,0.0
South Sudan X 5/6/20,0.0
South Sudan X 5/7/20,0.0
South Sudan X 5/8/20,0.0
South Sudan X 5/9/20,0.0
South Sudan X 5/10/20,0.0
South Sudan X 5/11/20,0.0
South Sudan X 5/12/20,0.0
South Sudan X 5/13/20,0.0
South Sudan X 5/14/20,0.0
South Sudan X 5/15/20,0.0
South Sudan X 5/16/20,0.0
South Sudan X 5/17/20,0.0
South Sudan X 5/18/20,0.0
South Sudan X 5/19/20,0.0
South Sudan X 5/20/20,0.0
South Sudan X 5/21/20,0.0
South Sudan X 5/22/20,0.0
South Sudan X 5/23/20,0.0
South Sudan X 5/24/20,0.0
South Sudan X 5/25/20,0.0
South Sudan X 5/26/20,0.0
South Sudan X 5/27/20,0.0
South Sudan X 5/28/20,0.0
South Sudan X 5/29/20,0.0
South Sudan X 5/30/20,0.0
South Sudan X 5/31/20,0.0
South Sudan X 6/1/20,0.0
South Sudan X 6/2/20,0.0
South Sudan X 6/3/20,0.0
South Sudan X 6/4/20,0.0
South Sudan X 6/5/20,0.0
South Sudan X 6/6/20,0.0
South Sudan X 6/7/20,0.0
Spain X 3/6/20,5.0
Spain X 3/7/20,10.0
Spain X 3/8/20,17.0
Spain X 3/9/20,28.000000000000004
Spain X 3/10/20,35.0
Spain X 3/11/20,53.99999999999999
Spain X 3/12/20,54.99999999999999
Spain X 3/13/20,133.0
Spain X 3/14/20,195.0
Spain X 3/15/20,289.0
Spain X 3/16/20,342.0
Spain X 3/17/20,533.0
Spain X 3/18/20,623.0
Spain X 3/19/20,830.0000000000001
Spain X 3/20/20,1043.0
Spain X 3/21/20,1375.0
Spain X 3/22/20,1771.9999999999998
Spain X 3/23/20,2311.0
Spain X 3/24/20,2808.0
Spain X 3/25/20,3647.0
Spain X 3/26/20,4365.0
Spain X 3/27/20,5138.0
Spain X 3/28/20,5982.0
Spain X 3/29/20,6803.000000000001
Spain X 3/30/20,7716.0
Spain X 3/31/20,8464.0
Spain X 4/1/20,9387.0
Spain X 4/2/20,3539.2120318114758
Spain X 4/3/20,3954.0976850688457
Spain X 4/4/20,4275.6802497804165
Spain X 4/5/20,4526.3065503537655
Spain X 4/6/20,4725.096451342106
Spain X 4/7/20,4883.085363507271
Spain X 4/8/20,5013.146625906229
Spain X 4/9/20,5120.578396171331
Spain X 4/10/20,5211.16066083312
Spain X 4/11/20,5286.6803817451
Spain X 4/12/20,5349.07781213522
Spain X 4/13/20,5397.847600132227
Spain X 4/14/20,5435.88032707572
Spain X 4/15/20,5457.308971434832
Spain X 4/16/20,5466.217121332884
Spain X 4/17/20,5462.248795777559
Spain X 4/18/20,5444.529724270105
Spain X 4/19/20,5414.070610553026
Spain X 4/20/20,5369.23307955265
Spain X 4/21/20,5313.896461576223
Spain X 4/22/20,5244.397053569555
Spain X 4/23/20,5303.501659780741
Spain X 4/24/20,5346.060206741095
Spain X 4/25/20,5377.054860144854
Spain X 4/26/20,5400.027395635843
Spain X 4/27/20,5417.420281916857
Spain X 4/28/20,5430.959321111441
Spain X 4/29/20,5441.771263629198
Spain X 4/30/20,5450.65197005868
Spain X 5/1/20,5458.131491392851
Spain X 5/2/20,5464.610110223293
Spain X 5/3/20,5470.386176258326
Spain X 5/4/20,5475.734516233206
Spain X 5/5/20,5480.837433189154
Spain X 5/6/20,5485.991708636284
Spain X 5/7/20,5491.387486606836
Spain X 5/8/20,5497.218831628561
Spain X 5/9/20,5503.693137913942
Spain X 5/10/20,5510.9927085042
Spain X 5/11/20,5519.336699098349
Spain X 5/12/20,5528.857230395079
Spain X 5/13/20,5539.770321696997
Spain X 5/14/20,5549.287716597319
Spain X 5/15/20,5557.957108318806
Spain X 5/16/20,5566.130165308714
Spain X 5/17/20,5574.028395563364
Spain X 5/18/20,5581.794113069773
Spain X 5/19/20,5589.50886413455
Spain X 5/20/20,5597.227927744389
Spain X 5/21/20,5604.978747367859
